x1,x2,x3
0.3,15,3
0.2303172154792878,15,3
0.2303172154792878,15,3.301603893785966
0.2303172154792878,15,3.301603893785966
0.2303172154792878,15,3.301603893785966
0.2303172154792878,15,3.301603893785966
0.2303172154792878,15,3.9736806072188924
0.17907004327654885,15,3.9736806072188924
0.17907004327654885,15,3.9736806072188924
0.1473661656733043,15,3.9736806072188924
0.1473661656733043,15,3.9736806072188924
0.1473661656733043,15,3.9736806072188924
0.1473661656733043,15,3.9736806072188924
0.1473661656733043,15,3.9736806072188924
0.1473661656733043,15,2.729682413192692
0.1399086033298731,15,2.729682413192692
0.1399086033298731,15,2.729682413192692
0.1399086033298731,15,2.729682413192692
0.1399086033298731,15,2.729682413192692
0.1399086033298731,15,2.729682413192692
0.1399086033298731,15,2.729682413192692
0.12161459318378828,15,2.729682413192692
0.12161459318378828,15,2.729682413192692
0.10857294250804059,15,2.729682413192692
0.10857294250804059,15,2.729682413192692
0.10857294250804059,15,2.729682413192692
0.10857294250804059,15,2.6957073485020713
0.10300066517123453,15,2.6957073485020713
0.10300066517123453,15,2.6957073485020713
0.1064244281028432,15,2.6957073485020713
0.1064244281028432,15,2.6957073485020713
0.1064244281028432,15,2.6957073485020713
0.1064244281028432,15,1.9789582897008262
0.10091734214091232,15,1.9789582897008262
0.10091734214091232,15,1.7428336545456604
0.08713429419738666,15,1.7428336545456604
0.08713429419738666,15,1.7428336545456604
0.08713429419738666,15,1.7428336545456604
0.08713429419738666,15,1.7428336545456604
0.08713429419738666,15,1.7428336545456604
0.08713429419738666,15,1.7428336545456604
0.08713429419738666,15,1.7428336545456604
0.08713429419738666,15,1.30850780700814
0.08713429419738666,15,1.30850780700814
0.08713429419738666,15,1.30850780700814
0.08771554299122654,15,1.30850780700814
0.08771554299122654,15,1.2123817407791295
0.0786417614472141,15,1.2123817407791295
0.0786417614472141,15,0.9487914656500878
0.0786417614472141,15,0.9487914656500878
0.0786417614472141,15,1.1577103204583068
0.0786417614472141,15,1.1577103204583068
0.0786417614472141,15,1.1577103204583068
0.0786417614472141,15,1.1577103204583068
0.0786417614472141,15,1.1577103204583068
0.07901206577204506,15,1.1577103204583068
0.07901206577204506,15,0.876050750390036
0.07901206577204506,15,0.876050750390036
0.07901206577204506,15,1.0067886016542047
0.10646259635116102,15,1.0067886016542047
0.10646259635116102,15,1.0067886016542047
0.10646259635116102,15,1.0067886016542047
0.10646259635116102,15,1.0067886016542047
0.10646259635116102,15,1.0067886016542047
0.10646259635116102,15,1.0067886016542047
0.10646259635116102,15,1.0067886016542047
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0744813494814065
0.10646259635116102,15,1.0576310708644048
0.10639609019158829,15,1.0576310708644048
0.10639609019158829,15,1.0237292114659433
0.10639609019158829,15,1.0237292114659433
0.10639609019158829,15,0.9454790122762209
0.10639609019158829,15,0.9454790122762209
0.10639609019158829,15,0.9454790122762209
0.10639609019158829,15,0.9454790122762209
0.10639609019158829,15,0.9454790122762209
0.09377629071760143,15,0.9454790122762209
0.09377629071760143,15,0.9454790122762209
0.09377629071760143,15,0.9454790122762209
0.09377629071760143,15,0.9454790122762209
0.09377629071760143,15,0.9454790122762209
0.09377629071760143,15,0.9454790122762209
0.09616846762376388,15,0.9454790122762209
0.09616846762376388,15,0.9454790122762209
0.09616846762376388,15,0.9454790122762209
0.09616846762376388,15,1.0393177044883748
0.09616846762376388,15,1.0393177044883748
0.09616846762376388,15,1.0393177044883748
0.09616846762376388,15,1.0393177044883748
0.09616846762376388,15,0.88573691423207
0.09893986655909154,15,0.88573691423207
0.09893986655909154,15,0.88573691423207
0.10489532039286843,15,0.88573691423207
0.10489532039286843,15,0.9613578848992108
0.10489532039286843,15,0.9613578848992108
0.10489532039286843,15,0.9613578848992108
0.10489532039286843,15,0.9613578848992108
0.10489532039286843,15,1.0032814293304917
0.10489532039286843,15,1.0032814293304917
0.10489532039286843,15,1.0032814293304917
0.10489532039286843,15,1.0032814293304917
0.10489532039286843,15,1.0032814293304917
0.10489532039286843,15,1.0032814293304917
0.10489532039286843,15,0.6782771030334146
0.09783935005499837,15,0.6782771030334146
0.09783935005499837,15,0.9009842485255232
0.09783935005499837,15,0.9009842485255232
0.09783935005499837,15,0.9009842485255232
0.09783935005499837,15,0.9009842485255232
0.09783935005499837,15,0.9009842485255232
0.09783935005499837,15,0.9009842485255232
0.09783935005499837,15,0.9009842485255232
0.09783935005499837,15,0.9009842485255232
0.09783935005499837,15,0.8966438456513142
0.09783935005499837,15,0.8966438456513142
0.09783935005499837,15,0.8966438456513142
0.09783935005499837,15,0.8966438456513142
0.09783935005499837,15,0.8966438456513142
0.09904550251341925,15,0.8966438456513142
0.09904550251341925,15,0.8966438456513142
0.09904550251341925,15,0.8966438456513142
0.09904550251341925,15,0.8966438456513142
0.09904550251341925,15,0.8966438456513142
0.09904550251341925,15,0.8966438456513142
0.09350331477593421,15,0.8966438456513142
0.09350331477593421,15,0.8966438456513142
0.09550598915819343,15,0.8966438456513142
0.09550598915819343,15,0.8966438456513142
0.09550598915819343,15,0.8966438456513142
0.09550598915819343,15,0.8966438456513142
0.09550598915819343,15,0.8966438456513142
0.09550598915819343,15,0.8966438456513142
0.09550598915819343,15,0.8966438456513142
0.09550598915819343,15,1.0325944283304305
0.08620720411487554,15,1.0325944283304305
0.08620720411487554,15,1.0325944283304305
0.08620720411487554,15,1.0325944283304305
0.08620720411487554,15,1.0924006818342695
0.08620720411487554,15,1.0924006818342695
0.08620720411487554,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.0791346962812993,15,1.0924006818342695
0.07925725117266734,15,1.0924006818342695
0.07925725117266734,15,1.0924006818342695
0.07925725117266734,15,1.0924006818342695
0.07925725117266734,15,1.0924006818342695
0.10408796357552959,15,1.0924006818342695
0.10408796357552959,15,1.0924006818342695
0.10408796357552959,15,1.0924006818342695
0.10408796357552959,15,0.9581071787642509
0.10408796357552959,15,0.9581071787642509
0.10408796357552959,15,0.9581071787642509
0.1000039937038374,15,0.9581071787642509
0.1000039937038374,15,0.8748620810280439
0.10946162723013926,15,0.8748620810280439
0.10946162723013926,15,0.8748620810280439
0.10946162723013926,15,0.8748620810280439
0.10946162723013926,15,0.9166537698181249
0.09706312898436444,15,0.9166537698181249
0.09706312898436444,15,0.9109841647792082
0.09630532209567495,15,0.9109841647792082
0.09630532209567495,15,0.9109841647792082
0.09630532209567495,15,0.9109841647792082
0.09630532209567495,15,0.7741686922519014
0.09630532209567495,15,0.7741686922519014
