obs
15.251559999591779
9.612649999805255
7.128609999899297
14.656499999614304
9.002919999828336
9.908009999794082
12.204249999707145
8.111929999862056
16.10937999955931
10.50248999977157
7.722909999876791
9.980809999791333
11.72754999972517
13.696639999650671
8.960019999829967
7.55159999988328
8.13719999986111
9.428929999812198
12.135119999709758
8.11035999986214
7.5898699998818415
11.588639999730447
6.637329999917881
19.870949999416894
7.54901999988337
12.263209999704884
13.449959999659995
5.746269999951608
7.6002799998814226
8.548219999845571
1.4396800000009642
0.8441999999987928
1.0828099999986263
1.8176600000034404
0.8433799999987963
1.4890900000012888
1.785580000003229
1.031079999998287
2.2712800000064117
1.2830899999999392
0.9751499999981963
2.4464300000075596
1.7699800000031303
1.0792999999986037
1.2222599999995403
2.6001500000085684
1.0555499999984477
1.40386000000073
1.4323200000009173
4.072540000014989
1.7077700000027143
1.5313300000015673
0.67043999999958
2.014250000004729
0.9824399999981637
1.2835499999999413
1.2664299999998292
0.8037099999989792
1.2819499999999309
0.9058999999985105
0.34680000000020605
0.6555299999996516
1.1046899999987696
0.6213099999998071
0.4646200000003238
0.9250999999984248
0.3640600000002232
0.5630500000000724
0.6865899999995104
1.3262200000002213
1.3088400000001066
0.5444700000001568
0.24091000000010077
0.6554799999996508
0.41437000000027346
0.6187399999998195
0.7140999999993856
0.5434900000001619
0.20393000000006367
0.2285000000000874
0.9627999999982535
0.13435999999999382
1.0635399999985005
1.0627499999984948
5.0500999999779825
0.23413000000009276
1.1927299999993437
0.3587200000002184
0.45422000000031204
0.9653599999982418
